,Date_started,Casual,Member,Member_Casual_count,Temporada,Dia_semana,Dia_laboral,Feriado_WDC,Year,Month,Day,Temperatura mínima diaria,Temperatura máxima diaria,Velocidad del viento máxima constante,Precipitaciones totales diarias,Presión,Descripción
445,2021-06-20,5469,4730,10199,3,7,0,0,2021,6,20,24.0,27.0,16.0,4.0,1010.0999755859376,1.0
446,2021-06-21,2934,4502,7436,3,1,1,0,2021,6,21,24.0,28.0,22.0,0.2000000029802322,1008.2999877929688,0.0
447,2021-06-22,2331,4255,6586,3,2,1,0,2021,6,22,23.0,27.0,28.0,1.2000000476837158,1005.0999755859376,2.0
448,2021-06-23,4429,6343,10772,3,3,1,0,2021,6,23,15.0,20.0,13.0,8.600000381469727,1016.9000244140624,0.0
449,2021-06-24,4493,6153,10646,3,4,1,0,2021,6,24,16.0,21.0,15.0,0.0,1026.0,0.0
450,2021-06-25,5024,5553,10577,3,5,1,0,2021,6,25,18.0,23.0,15.0,0.0,1026.0,0.0
451,2021-06-26,6646,5271,11917,3,6,0,0,2021,6,26,17.0,29.0,24.0,3.5,1022.5999755859376,1.0
452,2021-06-27,5160,4661,9821,3,7,0,0,2021,6,27,23.0,32.0,29.0,0.0,1021.7000122070312,0.0
453,2021-06-28,3393,4821,8214,3,1,1,0,2021,6,28,23.0,32.0,22.0,0.0,1023.0999755859376,0.0
454,2021-06-29,3222,5304,8526,3,2,1,0,2021,6,29,25.0,29.0,20.78046875,0.0,1024.0999755859375,0.0
455,2021-06-30,3102,4953,8055,3,3,1,0,2021,6,30,26.0,30.0,15.0,0.0,1021.0999755859376,0.0
456,2021-07-01,2780,4450,7230,3,4,1,0,2021,7,1,22.0,35.0,65.0,0.699999988079071,1012.7000122070312,7.0
457,2021-07-02,4794,5293,10087,3,5,1,0,2021,7,2,21.0,33.0,61.0,34.5,1008.7000122070312,2.0
458,2021-07-03,7847,5296,13143,3,6,0,0,2021,7,3,17.0,28.0,26.0,2.200000047683716,1009.5,0.0
459,2021-07-04,11815,5068,16883,3,7,0,0,2021,7,4,17.0,29.0,22.0,0.0,1012.2999877929688,1.0
460,2021-07-05,6643,4618,11261,3,1,0,1,2021,7,5,23.0,27.0,11.0,0.0,1015.0,0.0
461,2021-07-06,3671,5098,8769,3,2,1,0,2021,7,6,24.0,28.0,16.0,0.0,1017.9000244140624,0.0
462,2021-07-07,3336,5410,8746,3,3,1,0,2021,7,7,27.0,30.0,16.0,0.0,1015.7000122070312,0.0
463,2021-07-08,2633,4455,7088,3,4,1,0,2021,7,8,28.0,30.0,16.0,0.0,1013.9000244140624,0.0
464,2021-07-09,3649,4818,8467,3,5,1,0,2021,7,9,22.0,24.0,28.0,6.0,1010.7000122070312,1.0
465,2021-07-10,7498,5981,13479,3,6,0,0,2021,7,10,22.0,25.0,15.0,29.200000762939453,1014.2999877929688,0.0
466,2021-07-11,5668,5036,10704,3,7,0,0,2021,7,11,24.0,32.0,26.0,0.0,1017.0,0.0
467,2021-07-12,3513,5145,8658,3,1,1,0,2021,7,12,26.0,29.0,16.0,0.0,1016.2999877929688,0.0
468,2021-07-13,3488,5642,9130,3,2,1,0,2021,7,13,26.0,34.0,32.0,0.0,1020.9000244140624,0.0
469,2021-07-14,3428,5527,8955,3,3,1,0,2021,7,14,27.0,29.0,22.0,0.0,1020.7999877929688,0.0
470,2021-07-15,4178,5799,9977,3,4,1,0,2021,7,15,23.0,24.0,22.0,0.0,1021.0,0.0
471,2021-07-16,4723,5666,10389,3,5,1,0,2021,7,16,27.0,29.0,15.0,0.0,1016.9000244140624,0.0
472,2021-07-17,6108,5033,11141,3,6,0,0,2021,7,17,27.0,30.0,16.0,0.0,1016.7999877929688,0.0
473,2021-07-18,6297,5117,11414,3,7,0,0,2021,7,18,24.0,29.0,11.0,0.0,1015.7000122070312,0.0
474,2021-07-19,3804,5352,9156,3,1,1,0,2021,7,19,24.0,25.0,16.0,0.0,1017.9000244140624,0.0
475,2021-07-20,3663,5877,9540,3,2,1,0,2021,7,20,24.0,27.0,15.0,0.0,1015.7999877929688,0.0
476,2021-07-21,3826,5720,9546,3,3,1,0,2021,7,21,25.0,29.0,20.78046875,0.0,1012.5,0.0
477,2021-07-22,4060,5854,9914,3,4,1,0,2021,7,22,21.0,27.0,26.0,11.399999618530272,1017.0999755859376,0.0
478,2021-07-23,4847,5772,10619,3,5,1,0,2021,7,23,22.0,26.0,9.0,0.0,1021.0999755859376,0.0
479,2021-07-24,6440,5177,11617,3,6,0,0,2021,7,24,22.0,26.0,11.0,0.0,1020.0999755859376,0.0
480,2021-07-25,5212,4660,9872,3,7,0,0,2021,7,25,21.0,33.0,26.0,0.699999988079071,1014.4000244140624,1.0
481,2021-07-26,2860,4771,7631,3,1,1,0,2021,7,26,24.0,36.0,26.0,0.0,1012.7999877929688,2.0
482,2021-07-27,3210,5443,8653,3,2,1,0,2021,7,27,23.0,24.0,26.0,9.300000190734863,1014.7000122070312,2.0
483,2021-07-28,3334,5645,8979,3,3,1,0,2021,7,28,24.0,31.0,11.0,0.0,1014.5999755859376,0.0
484,2021-07-29,3537,5409,8946,3,4,1,0,2021,7,29,23.0,28.0,24.0,11.399999618530272,1015.4000244140624,2.0
485,2021-07-30,4393,5687,10080,3,5,1,0,2021,7,30,24.0,26.0,13.0,4.800000190734863,1009.0,0.0
486,2021-07-31,6902,5450,12352,3,6,0,0,2021,7,31,23.0,28.0,22.0,0.0,1014.5999755859376,0.0
487,2021-08-01,3593,3584,7177,3,7,0,0,2021,8,1,21.0,28.0,22.0,8.100000381469727,1012.2999877929688,1.0
488,2021-08-02,4055,5455,9510,3,1,1,0,2021,8,2,19.0,28.0,22.0,0.699999988079071,1015.0,1.0
489,2021-08-03,3985,5864,9849,3,2,1,0,2021,8,3,21.0,24.0,11.0,0.0,1019.0999755859376,0.0
490,2021-08-04,4183,5815,9998,3,3,1,0,2021,8,4,21.0,23.0,11.0,0.0,1019.0,0.0
491,2021-08-05,4294,5870,10164,3,4,1,0,2021,8,5,19.0,24.0,9.0,0.0,1019.5,0.0
492,2021-08-06,4587,5461,10048,3,5,1,0,2021,8,6,22.0,32.0,24.0,0.0,1021.0,0.0
493,2021-08-07,4247,3885,8132,3,6,0,0,2021,8,7,22.0,27.0,20.78046875,0.0,1019.9000244140624,0.0
494,2021-08-08,6262,4735,10997,3,7,0,0,2021,8,8,21.0,22.0,16.0,6.0,1016.9000244140624,0.0
495,2021-08-09,3201,4619,7820,3,1,1,0,2021,8,9,23.0,27.0,16.0,0.0,1019.0,0.0
496,2021-08-10,2553,4393,6946,3,2,1,0,2021,8,10,25.0,26.0,21.0,0.0,1019.7999877929688,0.0
497,2021-08-11,2647,4687,7334,3,3,1,0,2021,8,11,24.0,26.0,13.0,16.5,1018.4000244140624,1.0
498,2021-08-12,3481,4959,8440,3,4,1,0,2021,8,12,23.0,36.0,26.0,1.0,1017.4000244140624,1.0
499,2021-08-13,2963,4097,7060,3,5,1,0,2021,8,13,28.0,32.0,16.0,0.0,1016.5999755859376,2.0
500,2021-08-14,5319,4819,10138,3,6,0,0,2021,8,14,24.0,24.0,13.0,2.200000047683716,1018.7000122070312,1.0
501,2021-08-15,5022,4487,9509,3,7,0,0,2021,8,15,23.0,30.0,39.0,60.400001525878906,1020.0,2.0
502,2021-08-16,2006,3291,5297,3,1,1,0,2021,8,16,24.0,26.0,9.0,6.0,1021.2000122070312,0.0
503,2021-08-17,3080,4982,8062,3,2,1,0,2021,8,17,23.0,25.0,46.0,19.0,1020.2999877929688,2.0
504,2021-08-18,2995,5211,8206,3,3,1,0,2021,8,18,26.0,28.0,16.0,14.899999618530272,1020.4000244140624,1.0
505,2021-08-19,3423,5142,8565,3,4,1,0,2021,8,19,25.0,28.0,20.78046875,9.100000381469728,1016.7999877929688,0.0
506,2021-08-20,3248,4114,7362,3,5,1,0,2021,8,20,22.0,33.0,22.0,23.799999237060547,1013.7999877929688,1.0
507,2021-08-21,5240,5102,10342,3,6,0,0,2021,8,21,24.0,26.0,9.0,57.900001525878906,1012.7999877929688,0.0
508,2021-08-22,4921,4694,9615,3,7,0,0,2021,8,22,24.0,27.0,5.0,5.300000190734863,1012.0,0.0
509,2021-08-23,3268,5258,8526,3,1,1,0,2021,8,23,24.0,25.0,13.0,0.0,1011.7000122070312,1.0
510,2021-08-24,3122,5834,8956,3,2,1,0,2021,8,24,23.0,34.0,24.0,0.5,1014.7000122070312,1.0
511,2021-08-25,2873,5712,8585,3,3,1,0,2021,8,25,25.0,28.0,26.0,0.0,1017.2000122070312,0.0
512,2021-08-26,2810,5205,8015,3,4,1,0,2021,8,26,24.0,30.0,13.0,0.2000000029802322,1019.7999877929688,1.0
513,2021-08-27,3245,5222,8467,3,5,1,0,2021,8,27,26.0,27.0,5.0,14.699999809265137,1019.4000244140624,0.0
514,2021-08-28,5928,5818,11746,3,6,0,0,2021,8,28,24.0,34.0,24.0,6.599999904632568,1020.7000122070312,0.0
515,2021-08-29,4526,5063,9589,3,7,0,0,2021,8,29,23.0,27.0,22.0,0.0,1022.5999755859376,0.0
516,2021-08-30,2821,5727,8548,3,1,1,0,2021,8,30,24.0,26.0,9.0,0.0,1017.5999755859376,0.0
517,2021-08-31,2727,6264,8991,3,2,1,0,2021,8,31,24.0,26.0,11.0,0.0,1010.7999877929688,0.0
518,2021-09-01,1416,3861,5277,4,3,1,0,2021,9,1,22.0,29.0,37.0,7.599999904632568,1006.0,2.0
519,2021-09-02,3975,6994,10969,4,4,1,0,2021,9,2,19.0,21.0,41.0,34.0,1005.4000244140624,1.0
520,2021-09-03,4932,6765,11697,4,5,1,0,2021,9,3,15.0,27.0,16.0,0.0,1018.0,0.0
521,2021-09-04,7225,5422,12647,4,6,0,0,2021,9,4,18.0,22.0,9.0,0.0,1019.0,0.0
522,2021-09-05,5864,4247,10111,4,7,0,0,2021,9,5,21.0,22.0,16.0,0.0,1013.9000244140624,0.0
523,2021-09-06,5935,5338,11273,4,1,0,1,2021,9,6,22.0,30.0,26.0,0.2000000029802322,1011.5999755859376,1.0
524,2021-09-07,3334,6269,9603,4,2,1,0,2021,9,7,19.0,31.0,26.0,0.0,1014.7999877929688,0.0
525,2021-09-08,3221,6713,9934,4,3,1,0,2021,9,8,22.0,24.0,20.78046875,0.0,1013.9000244140624,0.0
526,2021-09-09,3174,6574,9748,4,4,1,0,2021,9,9,20.0,31.0,29.0,6.300000190734863,1009.0999755859376,1.0
527,2021-09-10,4517,7150,11667,4,5,1,0,2021,9,10,17.0,27.0,28.0,0.0,1014.5,0.0
528,2021-09-11,6455,6589,13044,4,6,0,0,2021,9,11,16.0,27.0,21.0,0.0,1021.7000122070312,0.0
529,2021-09-12,5408,5859,11267,4,7,0,0,2021,9,12,18.0,29.0,29.0,0.0,1021.0999755859376,0.0
530,2021-09-13,2994,6154,9148,4,1,1,0,2021,9,13,23.0,26.0,16.0,0.0,1018.7999877929688,0.0
531,2021-09-14,3145,6732,9877,4,2,1,0,2021,9,14,23.0,26.0,8.0,0.0,1018.2999877929688,0.0
532,2021-09-15,3254,6914,10168,4,3,1,0,2021,9,15,24.0,27.0,16.0,0.0,1015.0999755859376,0.0
533,2021-09-16,2061,4371,6432,4,4,1,0,2021,9,16,24.0,27.0,21.0,0.0,1017.0,0.0
534,2021-09-17,3849,6201,10050,4,5,1,0,2021,9,17,23.0,23.0,22.0,20.0,1021.4000244140624,0.0
535,2021-09-18,6077,6509,12586,4,6,0,0,2021,9,18,22.0,24.0,9.0,0.2000000029802322,1019.7999877929688,0.0
536,2021-09-19,5513,5883,11396,4,7,0,0,2021,9,19,23.0,25.0,9.0,0.0,1018.7000122070312,0.0
537,2021-09-20,3324,6519,9843,4,1,1,0,2021,9,20,19.0,23.0,9.0,0.0,1023.2999877929688,0.0
538,2021-09-21,3136,7114,10250,4,2,1,0,2021,9,21,19.0,22.0,15.0,0.0,1025.9000244140625,0.0
539,2021-09-22,1498,4634,6132,4,3,1,0,2021,9,22,22.0,24.0,9.0,0.0,1021.5999755859376,0.0
540,2021-09-23,2715,5826,8541,4,4,1,0,2021,9,23,23.0,24.0,28.0,8.300000190734863,1010.4000244140624,2.0
541,2021-09-24,4529,7369,11898,4,5,1,0,2021,9,24,16.0,18.0,16.0,33.0,1016.5,0.0
542,2021-09-25,7046,6768,13814,4,6,0,0,2021,9,25,15.0,20.0,5.0,0.0,1018.9000244140624,0.0
543,2021-09-26,5571,6008,11579,4,7,0,0,2021,9,26,18.0,19.0,21.0,0.0,1014.9000244140624,0.0
544,2021-09-27,2940,6632,9572,4,1,1,0,2021,9,27,16.0,20.0,9.0,0.0,1017.7000122070312,0.0
545,2021-09-28,2812,6790,9602,4,2,1,0,2021,9,28,18.0,22.0,21.0,0.0,1013.2000122070312,0.0
546,2021-09-29,3294,7140,10434,4,3,1,0,2021,9,29,19.0,24.0,22.0,0.0,1013.5,0.0
547,2021-09-30,3455,7183,10638,4,4,1,0,2021,9,30,13.0,18.0,5.0,0.0,1019.0,0.0
548,2021-10-01,4688,7144,11832,4,5,1,0,2021,10,1,12.0,24.0,16.0,0.0,1024.300048828125,0.0
549,2021-10-02,7475,7046,14521,4,6,0,0,2021,10,2,14.0,19.0,8.0,0.0,1024.300048828125,0.0
550,2021-10-03,5970,6065,12035,4,7,0,0,2021,10,3,18.0,22.0,8.0,0.0,1018.4000244140624,0.0
551,2021-10-04,3039,6087,9126,4,1,1,0,2021,10,4,23.0,23.0,16.0,0.0,1013.0,0.0
552,2021-10-05,2875,6451,9326,4,2,1,0,2021,10,5,20.0,28.0,28.0,0.0,1019.2000122070312,0.0
553,2021-10-06,2750,6412,9162,4,3,1,0,2021,10,6,20.0,22.0,21.0,0.0,1025.5,1.0
554,2021-10-07,3560,7146,10706,4,4,1,0,2021,10,7,19.0,22.0,11.0,0.0,1026.800048828125,0.0
555,2021-10-08,4638,6551,11189,4,5,1,0,2021,10,8,19.0,21.0,9.0,0.0,1022.0,0.0
556,2021-10-09,7010,6047,13057,4,6,0,0,2021,10,9,19.0,22.0,15.0,0.0,1020.0999755859376,0.0
557,2021-10-10,5471,5004,10475,4,7,0,0,2021,10,10,18.0,23.0,28.0,0.2000000029802322,1018.7000122070312,1.0
558,2021-10-11,3815,5611,9426,4,1,0,1,2021,10,11,19.0,19.0,20.78046875,1.0,1017.7999877929688,1.0
559,2021-10-12,2819,6026,8845,4,2,1,0,2021,10,12,19.0,21.0,15.0,0.0,1018.5,0.0
560,2021-10-13,3493,7249,10742,4,3,1,0,2021,10,13,19.0,20.0,9.0,1.5,1018.0,0.0
561,2021-10-14,4099,7366,11465,4,4,1,0,2021,10,14,18.0,21.0,9.0,0.0,1016.2999877929688,0.0
562,2021-10-15,5402,7027,12429,4,5,1,0,2021,10,15,18.0,21.0,5.0,0.0,1014.4000244140624,0.0
563,2021-10-16,4855,4903,9758,4,6,0,0,2021,10,16,19.0,22.0,16.0,0.0,1010.7999877929688,0.0
564,2021-10-17,4995,5415,10410,4,7,0,0,2021,10,17,13.0,16.0,16.0,7.599999904632568,1013.2999877929688,0.0
565,2021-10-18,3071,6198,9269,4,1,1,0,2021,10,18,10.0,14.0,13.0,0.0,1016.2000122070312,0.0
566,2021-10-19,3408,7111,10519,4,2,1,0,2021,10,19,11.0,16.0,9.0,0.0,1019.0,0.0
567,2021-10-20,3491,7253,10744,4,3,1,0,2021,10,20,12.0,25.0,21.0,0.0,1020.2999877929688,0.0
568,2021-10-21,4136,7359,11495,4,4,1,0,2021,10,21,13.0,18.0,11.0,0.0,1018.7999877929688,0.0
569,2021-10-22,5212,6971,12183,4,5,1,0,2021,10,22,19.0,21.0,20.78046875,0.0,1011.0999755859376,0.0
570,2021-10-23,6501,6126,12627,4,6,0,0,2021,10,23,13.0,17.0,13.0,0.0,1014.4000244140624,0.0
571,2021-10-24,5265,5559,10824,4,7,0,0,2021,10,24,13.0,16.0,20.78046875,0.0,1018.9000244140624,1.0
572,2021-10-25,2325,5240,7565,4,1,1,0,2021,10,25,17.0,18.0,24.0,0.0,1016.9000244140624,0.0
573,2021-10-26,2148,7168,9316,4,2,1,0,2021,10,26,16.0,19.0,24.0,39.29999923706055,1003.2000122070312,2.0
574,2021-10-27,2717,8561,11278,4,3,1,0,2021,10,27,12.0,12.0,35.0,2.700000047683716,1004.4000244140624,0.0
575,2021-10-28,2859,8312,11171,4,4,1,0,2021,10,28,12.0,17.0,15.0,0.0,1012.2999877929688,0.0
576,2021-10-29,939,2747,3686,4,5,1,0,2021,10,29,14.0,17.0,26.0,0.0,1010.4000244140624,1.0
577,2021-10-30,4584,7570,12154,4,6,0,0,2021,10,30,14.0,16.0,13.0,29.200000762939453,999.2999877929688,1.0
578,2021-10-31,4093,6872,10965,4,7,0,0,2021,10,31,11.0,15.0,11.0,1.0,1001.7000122070312,0.0
579,2021-11-01,2470,6908,9378,4,1,1,0,2021,11,1,11.0,21.0,28.0,0.0,1018.4000244140624,0.0
580,2021-11-02,1161,4995,6156,4,2,1,0,2021,11,2,9.0,12.0,8.0,0.0,1023.7999877929688,0.0
581,2021-11-03,1952,7079,9031,4,3,1,0,2021,11,3,6.0,8.0,15.0,2.5,1025.5,0.0
582,2021-11-04,2150,6985,9135,4,4,1,0,2021,11,4,7.0,9.0,11.0,0.0,1028.0,0.0
583,2021-11-05,2923,6737,9660,4,5,1,0,2021,11,5,3.0,8.0,9.0,0.0,1025.5,0.0
584,2021-11-06,4118,6894,11012,4,6,0,0,2021,11,6,3.0,9.0,9.0,0.0,1029.9000244140625,0.0
585,2021-11-07,3194,6520,9714,4,7,0,0,2021,11,7,5.0,9.0,11.0,0.0,1024.699951171875,0.0
586,2021-11-08,2163,7126,9289,4,1,1,0,2021,11,8,7.0,10.0,16.0,0.0,1020.2000122070312,0.0
587,2021-11-09,2561,7979,10540,4,2,1,0,2021,11,9,7.0,14.0,15.0,0.0,1022.7000122070312,0.0
588,2021-11-10,2714,8577,11291,4,3,1,0,2021,11,10,10.0,14.0,5.0,0.0,1017.9000244140624,0.0
589,2021-11-11,3413,8134,11547,4,4,0,1,2021,11,11,8.0,23.0,24.0,0.0,1022.5,0.0
590,2021-11-12,3397,6710,10107,4,5,1,0,2021,11,12,8.0,21.0,32.0,14.199999809265137,1015.0,1.0
591,2021-11-13,4025,6233,10258,4,6,0,0,2021,11,13,8.0,13.0,8.0,16.200000762939453,1013.2000122070312,0.0
592,2021-11-14,2476,5119,7595,4,7,0,0,2021,11,14,2.0,7.0,13.0,0.2000000029802322,1016.4000244140624,0.0
593,2021-11-15,1514,5505,7019,4,1,1,0,2021,11,15,7.0,9.0,21.0,0.0,1009.7999877929688,0.0
594,2021-11-16,1774,6705,8479,4,2,1,0,2021,11,16,3.0,6.0,16.0,0.0,1021.2000122070312,0.0
595,2021-11-17,2119,7386,9505,4,3,1,0,2021,11,17,5.0,9.0,13.0,0.0,1024.5999755859375,0.0
596,2021-11-18,2394,7094,9488,4,4,1,0,2021,11,18,12.0,14.0,20.78046875,0.0,1020.0999755859376,0.0
597,2021-11-19,1855,5973,7828,4,5,1,0,2021,11,19,6.0,13.0,35.0,1.5,1021.2999877929688,1.0
598,2021-11-20,2589,5412,8001,4,6,0,0,2021,11,20,1.0,4.0,21.0,0.0,1034.4000244140625,0.0
599,2021-11-21,2407,4664,7071,4,7,0,0,2021,11,21,3.0,7.0,9.0,0.0,1029.9000244140625,0.0
600,2021-11-22,1776,5021,6797,4,1,1,0,2021,11,22,9.0,11.0,16.0,0.2000000029802322,1015.2999877929688,1.0
601,2021-11-23,1536,4520,6056,4,2,1,0,2021,11,23,1.0,6.0,26.0,0.0,1017.7999877929688,0.0
602,2021-11-24,1759,3934,5693,4,3,1,0,2021,11,24,-1.0,9.0,21.0,0.0,1028.0,0.0
603,2021-11-25,1904,2359,4263,4,4,0,1,2021,11,25,3.0,6.0,11.0,0.0,1026.199951171875,0.0
604,2021-11-26,1446,2373,3819,4,5,1,0,2021,11,26,7.0,11.0,11.0,0.0,1009.9000244140624,1.0
605,2021-11-27,1719,2958,4677,4,6,0,0,2021,11,27,2.0,3.0,28.0,0.0,1014.7000122070312,0.0
606,2021-11-28,2193,3866,6059,4,7,0,0,2021,11,28,6.0,6.0,11.0,0.0,1014.4000244140624,0.0
607,2021-11-29,1288,4458,5746,4,1,1,0,2021,11,29,4.0,9.0,32.0,0.0,1012.0999755859376,0.0
608,2021-11-30,1468,5375,6843,4,2,1,0,2021,11,30,2.0,4.0,9.0,0.0,1019.0999755859376,0.0
609,2021-12-01,1883,5904,7787,1,3,1,0,2021,12,1,2.0,3.0,8.0,0.0,1019.0,0.0
610,2021-12-02,2518,6381,8899,1,4,1,0,2021,12,2,9.0,10.0,13.0,3.218011533771709,1018.4000244140624,1.0
611,2021-12-03,2549,5958,8507,1,5,1,0,2021,12,3,7.0,18.0,39.0,0.0,1014.0999755859376,0.0
612,2021-12-04,4155,5943,10098,1,6,0,0,2021,12,4,6.0,8.0,15.0,0.0,1019.0,0.0
613,2021-12-05,2649,4411,7060,1,7,0,0,2021,12,5,4.0,10.0,9.0,0.0,1023.9000244140624,0.0
614,2021-12-06,1866,5310,7176,1,1,1,0,2021,12,6,8.0,9.0,8.0,0.0,1021.0999755859376,0.0
615,2021-12-07,1540,5022,6562,1,2,1,0,2021,12,7,3.0,17.0,48.0,0.0,1017.0,0.0
616,2021-12-08,1572,4681,6253,1,3,1,0,2021,12,8,2.0,3.0,11.0,0.0,1021.5,0.0
617,2021-12-09,1710,4899,6609,1,4,1,0,2021,12,9,0.0,6.0,32.0,0.0,1019.0,0.0
618,2021-12-10,2649,5454,8103,1,5,1,0,2021,12,10,-1.0,13.0,21.0,0.2000000029802322,1021.0999755859376,1.0
619,2021-12-11,3256,4624,7880,1,6,0,0,2021,12,11,4.0,21.0,35.0,0.0,1011.4000244140624,1.0
620,2021-12-12,2556,4258,6814,1,7,0,0,2021,12,12,5.0,21.0,39.0,4.0,1019.0,1.0
621,2021-12-13,1754,4556,6310,1,1,1,0,2021,12,13,1.0,11.0,16.0,0.0,1027.699951171875,0.0
622,2021-12-14,2079,5294,7373,1,2,1,0,2021,12,14,2.0,6.0,11.0,0.0,1028.0999755859375,0.0
623,2021-12-15,1979,5146,7125,1,3,1,0,2021,12,15,3.0,9.0,11.0,0.0,1036.0,0.0
624,2021-12-16,2571,5553,8124,1,4,1,0,2021,12,16,8.0,19.0,24.0,0.0,1022.2999877929688,0.0
625,2021-12-17,2481,5308,7789,1,5,1,0,2021,12,17,13.0,17.0,21.0,0.0,1016.0999755859376,0.0
626,2021-12-18,2717,4030,6747,1,6,0,0,2021,12,18,11.0,13.0,16.0,0.0,1022.2999877929688,1.0
627,2021-12-19,1769,3001,4770,1,7,0,0,2021,12,19,12.0,14.0,29.0,0.0,1011.2999877929688,0.0
628,2021-12-20,1360,3316,4676,1,1,1,0,2021,12,20,-2.0,4.0,24.0,0.0,1026.800048828125,0.0
629,2021-12-21,1210,3061,4271,1,2,1,0,2021,12,21,-1.0,2.0,11.0,0.0,1023.9000244140624,0.0
630,2021-12-22,1293,2958,4251,1,3,1,0,2021,12,22,3.0,4.0,13.0,1.7000000476837158,1017.559125735986,1.0
631,2021-12-23,1189,2471,3660,1,4,1,0,2021,12,23,-1.0,4.0,28.0,0.5,1018.7000122070312,0.0
632,2021-12-24,1310,2006,3316,1,5,0,1,2021,12,24,3.0,6.0,26.0,0.0,1019.5,0.0
633,2021-12-25,1876,1308,3184,1,6,0,0,2021,12,25,9.0,11.0,13.0,0.0,1010.0,0.0
634,2021-12-26,2436,2070,4506,1,7,0,0,2021,12,26,14.0,18.0,28.0,1.7000000476837158,1005.5999755859376,1.0
635,2021-12-27,1189,1933,3122,1,1,1,0,2021,12,27,5.0,10.0,20.78046875,0.0,1019.9000244140624,0.0
636,2021-12-28,2387,2605,4992,1,2,1,0,2021,12,28,4.0,6.0,11.0,0.0,1010.4000244140624,0.0
637,2021-12-29,1974,2497,4471,1,3,1,0,2021,12,29,4.0,14.0,21.0,0.0,1010.0999755859376,1.0
638,2021-12-30,2074,2651,4725,1,4,1,0,2021,12,30,8.0,9.0,15.0,3.0,1013.5999755859376,1.0
639,2021-12-31,2743,2944,5687,1,5,0,1,2021,12,31,12.394831299353912,18.080459770114945,20.78046875,3.218011533771709,1017.559125735986,0.0
640,2022-01-01,1788,1664,3452,1,6,0,0,2022,1,1,12.0,17.0,20.78046875,1.0,1010.0999755859376,5.0
641,2022-01-02,2389,3030,5419,1,7,0,0,2022,1,2,12.0,19.0,26.0,14.199999809265137,1004.7000122070312,5.0
642,2022-01-03,174,323,497,1,1,1,0,2022,1,3,-2.0,17.0,46.0,7.800000190734863,1017.5,8.0
643,2022-01-04,369,888,1257,1,2,1,0,2022,1,4,-5.0,8.0,24.0,17.200000762939453,1029.4000244140625,0.0
644,2022-01-05,610,1655,2265,1,3,1,0,2022,1,5,-5.0,5.0,22.0,0.0,1018.2000122070312,0.0
645,2022-01-06,1055,2692,3747,1,4,1,0,2022,1,6,-3.0,6.0,20.78046875,0.0,1011.7000122070312,0.0
646,2022-01-07,651,1584,2235,1,5,1,0,2022,1,7,-2.0,7.0,35.0,4.800000190734863,1015.2999877929688,6.0
647,2022-01-08,1024,2294,3318,1,6,0,0,2022,1,8,-6.0,2.0,21.0,0.0,1033.800048828125,0.0
648,2022-01-09,462,1302,1764,1,7,0,0,2022,1,9,-6.0,6.0,26.0,1.2000000476837158,1028.5,1.0
649,2022-01-10,1014,2848,3862,1,1,1,0,2022,1,10,-1.0,8.0,34.0,14.699999809265137,1022.2000122070312,1.0
650,2022-01-11,784,2553,3337,1,2,1,0,2022,1,11,-3.0,0.0,35.0,0.0,1027.5,0.0
651,2022-01-12,1175,3276,4451,1,3,1,0,2022,1,12,-5.0,-4.0,16.0,0.0,1032.5,0.0
652,2022-01-13,1424,3578,5002,1,4,1,0,2022,1,13,1.0,6.0,5.0,0.0,1018.5999755859376,0.0
653,2022-01-14,1505,3504,5009,1,5,1,0,2022,1,14,3.0,6.0,13.0,0.0,1010.2000122070312,0.0
654,2022-01-15,1102,2398,3500,1,6,0,0,2022,1,15,-1.0,5.0,32.0,0.0,1018.2000122070312,0.0
655,2022-01-16,412,1201,1613,1,7,0,0,2022,1,16,-8.0,-5.0,21.0,0.0,1029.4000244140625,0.0
656,2022-01-17,643,1940,2583,1,1,0,1,2022,1,17,1.0,4.0,45.0,22.799999237060547,990.9000244140624,1.0
657,2022-01-18,922,3206,4128,1,2,1,0,2022,1,18,2.0,2.0,37.0,0.5,1006.7999877929688,0.0
658,2022-01-19,1271,3902,5173,1,3,1,0,2022,1,19,-1.0,1.0,13.0,0.0,1022.5,0.0
659,2022-01-20,845,2444,3289,1,4,1,0,2022,1,20,6.0,10.0,21.0,0.699999988079071,1016.7999877929688,1.0
660,2022-01-21,881,2778,3659,1,5,1,0,2022,1,21,-4.0,0.0,32.0,7.099999904632568,1029.5,0.0
661,2022-01-22,1345,2804,4149,1,6,0,0,2022,1,22,-7.0,-4.0,22.0,0.0,1032.0999755859375,0.0
662,2022-01-23,1294,2674,3968,1,7,0,0,2022,1,23,-3.0,-1.0,13.0,0.0,1020.7999877929688,0.0
663,2022-01-24,1061,3377,4438,1,1,1,0,2022,1,24,1.0,3.0,11.0,0.0,1009.9000244140624,4.0
664,2022-01-25,1208,3768,4976,1,2,1,0,2022,1,25,1.0,4.0,20.78046875,0.0,1010.0999755859376,0.0
665,2022-01-26,1054,3223,4277,1,3,1,0,2022,1,26,-3.0,1.0,29.0,0.0,1024.0,0.0
666,2022-01-27,1067,3534,4601,1,4,1,0,2022,1,27,-6.0,-2.0,20.78046875,0.0,1032.0999755859375,0.0
667,2022-01-28,776,2806,3582,1,5,1,0,2022,1,28,-1.0,1.0,16.0,0.0,1024.0999755859375,0.0
